"","fill","y","x","PANEL","group","flipped_aes","ymin","ymax","xmin","xmax","colour","size","linetype","alpha"
"488","#E6AB02",4468.29031502,8,"41",48,FALSE,0,4468.29031502,7.55,8.45,NA,0.5,1,NA
"489","#E6AB02",4369.7818425,9,"41",54,FALSE,0,4369.7818425,8.55,9.45,NA,0.5,1,NA
"490","#E6AB02",4271.12184704,10,"41",60,FALSE,0,4271.12184704,9.55,10.45,NA,0.5,1,NA
"491","#E6AB02",4610.28246152,11,"41",66,FALSE,0,4610.28246152,10.55,11.45,NA,0.5,1,NA
"492","#E6AB02",2409.90960536,12,"41",72,FALSE,0,2409.90960536,11.55,12.45,NA,0.5,1,NA
"493","#E6AB02",0,1,"42",6,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"494","#E6AB02",0,2,"42",12,FALSE,0,0,1.55,2.45,NA,0.5,1,NA
"495","#E6AB02",1075.2038012,3,"42",18,FALSE,0,1075.2038012,2.55,3.45,NA,0.5,1,NA
"496","#E6AB02",3796.437479552,4,"42",24,FALSE,0,3796.437479552,3.55,4.45,NA,0.5,1,NA
"497","#E6AB02",4788.684853544,5,"42",30,FALSE,0,4788.684853544,4.55,5.45,NA,0.5,1,NA
"498","#E6AB02",5359.594252568,6,"42",36,FALSE,0,5359.594252568,5.55,6.45,NA,0.5,1,NA
"499","#E6AB02",3827.54558876,7,"42",42,FALSE,0,3827.54558876,6.55,7.45,NA,0.5,1,NA
"500","#E6AB02",4106.43864076,8,"42",48,FALSE,0,4106.43864076,7.55,8.45,NA,0.5,1,NA
"501","#E6AB02",3871.63953628,9,"42",54,FALSE,0,3871.63953628,8.55,9.45,NA,0.5,1,NA
"502","#E6AB02",2502.51577388,10,"42",60,FALSE,0,2502.51577388,9.55,10.45,NA,0.5,1,NA
"503","#E6AB02",1260.029623288,11,"42",66,FALSE,0,1260.029623288,10.55,11.45,NA,0.5,1,NA
"504","#E6AB02",734.5891374,12,"42",72,FALSE,0,734.5891374,11.55,12.45,NA,0.5,1,NA
