"","fill","y","x","PANEL","group","flipped_aes","ymin","ymax","xmin","xmax","colour","size","linetype","alpha"
"128","#D95F02",3871.47995028,8,"11",44,FALSE,0,3871.47995028,7.55,8.45,NA,0.5,1,NA
"129","#D95F02",3511.56886772,9,"11",50,FALSE,0,3511.56886772,8.55,9.45,NA,0.5,1,NA
"130","#D95F02",1763.53219716,10,"11",56,FALSE,0,1763.53219716,9.55,10.45,NA,0.5,1,NA
"131","#D95F02",1087.708293112,11,"11",62,FALSE,0,1087.708293112,10.55,11.45,NA,0.5,1,NA
"132","#D95F02",818.96701728,12,"11",68,FALSE,0,818.96701728,11.55,12.45,NA,0.5,1,NA
"133","#D95F02",0,1,"12",2,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"134","#D95F02",454.430823696,2,"12",8,FALSE,0,454.430823696,1.55,2.45,NA,0.5,1,NA
"135","#D95F02",1495.696080596,3,"12",14,FALSE,0,1495.696080596,2.55,3.45,NA,0.5,1,NA
"136","#D95F02",3528.48681634,4,"12",20,FALSE,0,3528.48681634,3.55,4.45,NA,0.5,1,NA
"137","#D95F02",4580.045326608,5,"12",26,FALSE,0,4580.045326608,4.55,5.45,NA,0.5,1,NA
"138","#D95F02",3008.1204822,6,"12",32,FALSE,0,3008.1204822,5.55,6.45,NA,0.5,1,NA
"139","#D95F02",2314.36509096,7,"12",38,FALSE,0,2314.36509096,6.55,7.45,NA,0.5,1,NA
"140","#D95F02",3553.17972688,8,"12",44,FALSE,0,3553.17972688,7.55,8.45,NA,0.5,1,NA
"141","#D95F02",3290.830740708,9,"12",50,FALSE,0,3290.830740708,8.55,9.45,NA,0.5,1,NA
"142","#D95F02",1767.6005578,10,"12",56,FALSE,0,1767.6005578,9.55,10.45,NA,0.5,1,NA
"143","#D95F02",1387.17385156,11,"12",62,FALSE,0,1387.17385156,10.55,11.45,NA,0.5,1,NA
"144","#D95F02",982.402571676,12,"12",68,FALSE,0,982.402571676,11.55,12.45,NA,0.5,1,NA
"145","#D95F02",133.1395304,1,"13",2,FALSE,0,133.1395304,0.55,1.45,NA,0.5,1,NA
"146","#D95F02",757.73609624,2,"13",8,FALSE,0,757.73609624,1.55,2.45,NA,0.5,1,NA
"147","#D95F02",1843.587887116,3,"13",14,FALSE,0,1843.587887116,2.55,3.45,NA,0.5,1,NA
"148","#D95F02",4036.36268902,4,"13",20,FALSE,0,4036.36268902,3.55,4.45,NA,0.5,1,NA
"149","#D95F02",5238.041749628,5,"13",26,FALSE,0,5238.041749628,4.55,5.45,NA,0.5,1,NA
"150","#D95F02",2230.53020316,6,"13",32,FALSE,0,2230.53020316,5.55,6.45,NA,0.5,1,NA
"151","#D95F02",1327.24620292,7,"13",38,FALSE,0,1327.24620292,6.55,7.45,NA,0.5,1,NA
"152","#D95F02",2590.19684676,8,"13",44,FALSE,0,2590.19684676,7.55,8.45,NA,0.5,1,NA
"153","#D95F02",2450.5830852,9,"13",50,FALSE,0,2450.5830852,8.55,9.45,NA,0.5,1,NA
"154","#D95F02",1766.11887028,10,"13",56,FALSE,0,1766.11887028,9.55,10.45,NA,0.5,1,NA
"155","#D95F02",1793.653910528,11,"13",62,FALSE,0,1793.653910528,10.55,11.45,NA,0.5,1,NA
"156","#D95F02",1111.65911984,12,"13",68,FALSE,0,1111.65911984,11.55,12.45,NA,0.5,1,NA
"157","#D95F02",0,1,"14",2,FALSE,0,0,0.55,1.45,NA,0.5,1,NA
"158","#D95F02",0,2,"14",8,FALSE,0,0,1.55,2.45,NA,0.5,1,NA
"159","#D95F02",250.04425468,3,"14",14,FALSE,0,250.04425468,2.55,3.45,NA,0.5,1,NA
"160","#D95F02",2461.84837396,4,"14",20,FALSE,0,2461.84837396,3.55,4.45,NA,0.5,1,NA
"161","#D95F02",3291.27160452,5,"14",26,FALSE,0,3291.27160452,4.55,5.45,NA,0.5,1,NA
"162","#D95F02",3723.7096104,6,"14",32,FALSE,0,3723.7096104,5.55,6.45,NA,0.5,1,NA
"163","#D95F02",2531.30960128,7,"14",38,FALSE,0,2531.30960128,6.55,7.45,NA,0.5,1,NA
