"","scen","range","pct","area.pct","Pothole"
"1970","PlantDate04","two",0.96,0.2,"Mouth"
"1971","RetiredAll","two",0.76,0.2,"Mouth"
"1972","RetiredPothole","two",1,0.2,"Mouth"
"1973","Base","three",1,0.3,"Mouth"
"1974","ConTillDrain01","three",1,0.3,"Mouth"
"1975","ConTillDrain02","three",0.96,0.3,"Mouth"
"1976","ConTillDrain03","three",0.84,0.3,"Mouth"
"1977","ConTillRetired","three",1,0.3,"Mouth"
"1978","CoverCrop","three",0.92,0.3,"Mouth"
"1979","Drain0","three",1,0.3,"Mouth"
"1980","Drain01","three",1,0.3,"Mouth"
"1981","Drain02","three",0.96,0.3,"Mouth"
"1982","Drain03","three",0.84,0.3,"Mouth"
"1983","Drain0CT","three",1,0.3,"Mouth"
"1984","Drain0NT","three",1,0.3,"Mouth"
"1985","Drain1NT","three",1,0.3,"Mouth"
"1986","Drain1Retired","three",0.92,0.3,"Mouth"
"1987","Drain1RetiredAll","three",0.68,0.3,"Mouth"
"1988","Drain1RetiredCT","three",1,0.3,"Mouth"
"1989","Drain1RetiredNT","three",0.96,0.3,"Mouth"
"1990","Drain2NT","three",0.92,0.3,"Mouth"
"1991","Drain2Retired","three",0.88,0.3,"Mouth"
"1992","Drain2RetiredAll","three",0.6,0.3,"Mouth"
"1993","Drain2RetiredCT","three",0.92,0.3,"Mouth"
"1994","Drain2RetiredNT","three",0.88,0.3,"Mouth"
"1995","Drain3NT","three",0.84,0.3,"Mouth"
"1996","Drain3Retired","three",0.8,0.3,"Mouth"
"1997","Drain3RetiredAll","three",0.44,0.3,"Mouth"
"1998","Drain3RetiredCT","three",0.84,0.3,"Mouth"
"1999","Drain3RetiredNT","three",0.76,0.3,"Mouth"
"2000","NoTillRetired","three",0.96,0.3,"Mouth"
"2001","PlantDate01","three",0.96,0.3,"Mouth"
"2002","PlantDate02","three",1,0.3,"Mouth"
"2003","PlantDate03","three",0.96,0.3,"Mouth"
"2004","PlantDate04","three",0.96,0.3,"Mouth"
"2005","RetiredAll","three",0.72,0.3,"Mouth"
"2006","RetiredPothole","three",1,0.3,"Mouth"
"2007","Base","four",0.96,0.4,"Mouth"
"2008","ConTillDrain01","four",1,0.4,"Mouth"
"2009","ConTillDrain02","four",0.92,0.4,"Mouth"
"2010","ConTillDrain03","four",0.84,0.4,"Mouth"
"2011","ConTillRetired","four",1,0.4,"Mouth"
"2012","CoverCrop","four",0.92,0.4,"Mouth"
"2013","Drain0","four",1,0.4,"Mouth"
"2014","Drain01","four",1,0.4,"Mouth"
"2015","Drain02","four",0.96,0.4,"Mouth"
"2016","Drain03","four",0.84,0.4,"Mouth"
"2017","Drain0CT","four",1,0.4,"Mouth"
"2018","Drain0NT","four",1,0.4,"Mouth"
"2019","Drain1NT","four",1,0.4,"Mouth"
"2020","Drain1Retired","four",0.92,0.4,"Mouth"
"2021","Drain1RetiredAll","four",0.64,0.4,"Mouth"
"2022","Drain1RetiredCT","four",0.92,0.4,"Mouth"
"2023","Drain1RetiredNT","four",0.96,0.4,"Mouth"
"2024","Drain2NT","four",0.92,0.4,"Mouth"
"2025","Drain2Retired","four",0.84,0.4,"Mouth"
"2026","Drain2RetiredAll","four",0.56,0.4,"Mouth"
"2027","Drain2RetiredCT","four",0.84,0.4,"Mouth"
"2028","Drain2RetiredNT","four",0.8,0.4,"Mouth"
"2029","Drain3NT","four",0.8,0.4,"Mouth"
"2030","Drain3Retired","four",0.76,0.4,"Mouth"
"2031","Drain3RetiredAll","four",0.4,0.4,"Mouth"
"2032","Drain3RetiredCT","four",0.8,0.4,"Mouth"
"2033","Drain3RetiredNT","four",0.76,0.4,"Mouth"
"2034","NoTillRetired","four",0.96,0.4,"Mouth"
"2035","PlantDate01","four",0.96,0.4,"Mouth"
"2036","PlantDate02","four",0.96,0.4,"Mouth"
"2037","PlantDate03","four",0.96,0.4,"Mouth"
"2038","PlantDate04","four",0.92,0.4,"Mouth"
"2039","RetiredAll","four",0.68,0.4,"Mouth"
"2040","RetiredPothole","four",0.96,0.4,"Mouth"
"2041","Base","five",0.92,0.5,"Mouth"
"2042","ConTillDrain01","five",0.96,0.5,"Mouth"
"2043","ConTillDrain02","five",0.92,0.5,"Mouth"
"2044","ConTillDrain03","five",0.84,0.5,"Mouth"
"2045","ConTillRetired","five",0.92,0.5,"Mouth"
"2046","CoverCrop","five",0.88,0.5,"Mouth"
"2047","Drain0","five",1,0.5,"Mouth"
"2048","Drain01","five",0.96,0.5,"Mouth"
"2049","Drain02","five",0.92,0.5,"Mouth"
"2050","Drain03","five",0.84,0.5,"Mouth"
"2051","Drain0CT","five",1,0.5,"Mouth"
"2052","Drain0NT","five",1,0.5,"Mouth"
"2053","Drain1NT","five",0.92,0.5,"Mouth"
"2054","Drain1Retired","five",0.88,0.5,"Mouth"
"2055","Drain1RetiredAll","five",0.64,0.5,"Mouth"
"2056","Drain1RetiredCT","five",0.92,0.5,"Mouth"
"2057","Drain1RetiredNT","five",0.92,0.5,"Mouth"
"2058","Drain2NT","five",0.92,0.5,"Mouth"
"2059","Drain2Retired","five",0.84,0.5,"Mouth"
"2060","Drain2RetiredAll","five",0.48,0.5,"Mouth"
"2061","Drain2RetiredCT","five",0.84,0.5,"Mouth"
"2062","Drain2RetiredNT","five",0.76,0.5,"Mouth"
"2063","Drain3NT","five",0.76,0.5,"Mouth"
"2064","Drain3Retired","five",0.72,0.5,"Mouth"
"2065","Drain3RetiredAll","five",0.4,0.5,"Mouth"
"2066","Drain3RetiredCT","five",0.72,0.5,"Mouth"
"2067","Drain3RetiredNT","five",0.76,0.5,"Mouth"
"2068","NoTillRetired","five",0.96,0.5,"Mouth"
"2069","PlantDate01","five",0.96,0.5,"Mouth"
"2070","PlantDate02","five",0.92,0.5,"Mouth"
"2071","PlantDate03","five",0.92,0.5,"Mouth"
"2072","PlantDate04","five",0.92,0.5,"Mouth"
"2073","RetiredAll","five",0.64,0.5,"Mouth"
"2074","RetiredPothole","five",0.92,0.5,"Mouth"
"2075","Base","six",0.92,0.6,"Mouth"
"2076","ConTillDrain01","six",0.96,0.6,"Mouth"
"2077","ConTillDrain02","six",0.84,0.6,"Mouth"
"2078","ConTillDrain03","six",0.84,0.6,"Mouth"
"2079","ConTillRetired","six",0.92,0.6,"Mouth"
"2080","CoverCrop","six",0.84,0.6,"Mouth"
"2081","Drain0","six",0.96,0.6,"Mouth"
"2082","Drain01","six",0.96,0.6,"Mouth"
"2083","Drain02","six",0.84,0.6,"Mouth"
"2084","Drain03","six",0.84,0.6,"Mouth"
"2085","Drain0CT","six",0.96,0.6,"Mouth"
"2086","Drain0NT","six",0.92,0.6,"Mouth"
"2087","Drain1NT","six",0.92,0.6,"Mouth"
"2088","Drain1Retired","six",0.84,0.6,"Mouth"
"2089","Drain1RetiredAll","six",0.6,0.6,"Mouth"
"2090","Drain1RetiredCT","six",0.84,0.6,"Mouth"
"2091","Drain1RetiredNT","six",0.8,0.6,"Mouth"
"2092","Drain2NT","six",0.84,0.6,"Mouth"
"2093","Drain2Retired","six",0.8,0.6,"Mouth"
"2094","Drain2RetiredAll","six",0.44,0.6,"Mouth"
"2095","Drain2RetiredCT","six",0.84,0.6,"Mouth"
"2096","Drain2RetiredNT","six",0.76,0.6,"Mouth"
"2097","Drain3NT","six",0.76,0.6,"Mouth"
"2098","Drain3Retired","six",0.68,0.6,"Mouth"
"2099","Drain3RetiredAll","six",0.4,0.6,"Mouth"
"2100","Drain3RetiredCT","six",0.72,0.6,"Mouth"
"2101","Drain3RetiredNT","six",0.64,0.6,"Mouth"
"2102","NoTillRetired","six",0.88,0.6,"Mouth"
"2103","PlantDate01","six",0.92,0.6,"Mouth"
"2104","PlantDate02","six",0.92,0.6,"Mouth"
"2105","PlantDate03","six",0.92,0.6,"Mouth"
"2106","PlantDate04","six",0.88,0.6,"Mouth"
"2107","RetiredAll","six",0.64,0.6,"Mouth"
"2108","RetiredPothole","six",0.92,0.6,"Mouth"
"2109","Base","seven",0.84,0.7,"Mouth"
"2110","ConTillDrain01","seven",0.92,0.7,"Mouth"
"2111","ConTillDrain02","seven",0.84,0.7,"Mouth"
"2112","ConTillDrain03","seven",0.72,0.7,"Mouth"
"2113","ConTillRetired","seven",0.84,0.7,"Mouth"
"2114","CoverCrop","seven",0.8,0.7,"Mouth"
"2115","Drain0","seven",0.96,0.7,"Mouth"
"2116","Drain01","seven",0.92,0.7,"Mouth"
"2117","Drain02","seven",0.84,0.7,"Mouth"
"2118","Drain03","seven",0.72,0.7,"Mouth"
"2119","Drain0CT","seven",0.92,0.7,"Mouth"
"2120","Drain0NT","seven",0.92,0.7,"Mouth"
"2121","Drain1NT","seven",0.92,0.7,"Mouth"
"2122","Drain1Retired","seven",0.84,0.7,"Mouth"
"2123","Drain1RetiredAll","seven",0.44,0.7,"Mouth"
"2124","Drain1RetiredCT","seven",0.84,0.7,"Mouth"
"2125","Drain1RetiredNT","seven",0.76,0.7,"Mouth"
"2126","Drain2NT","seven",0.8,0.7,"Mouth"
"2127","Drain2Retired","seven",0.72,0.7,"Mouth"
"2128","Drain2RetiredAll","seven",0.4,0.7,"Mouth"
"2129","Drain2RetiredCT","seven",0.8,0.7,"Mouth"
"2130","Drain2RetiredNT","seven",0.76,0.7,"Mouth"
"2131","Drain3NT","seven",0.76,0.7,"Mouth"
"2132","Drain3Retired","seven",0.68,0.7,"Mouth"
"2133","Drain3RetiredAll","seven",0.32,0.7,"Mouth"
"2134","Drain3RetiredCT","seven",0.68,0.7,"Mouth"
"2135","Drain3RetiredNT","seven",0.6,0.7,"Mouth"
"2136","NoTillRetired","seven",0.8,0.7,"Mouth"
"2137","PlantDate01","seven",0.88,0.7,"Mouth"
"2138","PlantDate02","seven",0.84,0.7,"Mouth"
"2139","PlantDate03","seven",0.88,0.7,"Mouth"
"2140","PlantDate04","seven",0.88,0.7,"Mouth"
"2141","RetiredAll","seven",0.52,0.7,"Mouth"
"2142","RetiredPothole","seven",0.84,0.7,"Mouth"
"2143","Base","eight",0.84,0.8,"Mouth"
"2144","ConTillDrain01","eight",0.84,0.8,"Mouth"
"2145","ConTillDrain02","eight",0.84,0.8,"Mouth"
"2146","ConTillDrain03","eight",0.68,0.8,"Mouth"
"2147","ConTillRetired","eight",0.84,0.8,"Mouth"
"2148","CoverCrop","eight",0.76,0.8,"Mouth"
"2149","Drain0","eight",0.84,0.8,"Mouth"
"2150","Drain01","eight",0.84,0.8,"Mouth"
"2151","Drain02","eight",0.84,0.8,"Mouth"
"2152","Drain03","eight",0.72,0.8,"Mouth"
"2153","Drain0CT","eight",0.88,0.8,"Mouth"
"2154","Drain0NT","eight",0.84,0.8,"Mouth"
"2155","Drain1NT","eight",0.84,0.8,"Mouth"
"2156","Drain1Retired","eight",0.8,0.8,"Mouth"
"2157","Drain1RetiredAll","eight",0.44,0.8,"Mouth"
"2158","Drain1RetiredCT","eight",0.84,0.8,"Mouth"
"2159","Drain1RetiredNT","eight",0.76,0.8,"Mouth"
"2160","Drain2NT","eight",0.76,0.8,"Mouth"
"2161","Drain2Retired","eight",0.68,0.8,"Mouth"
"2162","Drain2RetiredAll","eight",0.4,0.8,"Mouth"
"2163","Drain2RetiredCT","eight",0.72,0.8,"Mouth"
"2164","Drain2RetiredNT","eight",0.72,0.8,"Mouth"
"2165","Drain3NT","eight",0.72,0.8,"Mouth"
"2166","Drain3Retired","eight",0.64,0.8,"Mouth"
"2167","Drain3RetiredAll","eight",0.28,0.8,"Mouth"
"2168","Drain3RetiredCT","eight",0.68,0.8,"Mouth"
"2169","Drain3RetiredNT","eight",0.56,0.8,"Mouth"
"2170","NoTillRetired","eight",0.76,0.8,"Mouth"
"2171","PlantDate01","eight",0.84,0.8,"Mouth"
"2172","PlantDate02","eight",0.8,0.8,"Mouth"
"2173","PlantDate03","eight",0.84,0.8,"Mouth"
"2174","PlantDate04","eight",0.88,0.8,"Mouth"
"2175","RetiredAll","eight",0.44,0.8,"Mouth"
"2176","RetiredPothole","eight",0.84,0.8,"Mouth"
"2177","Base","nine",0.8,0.9,"Mouth"
"2178","ConTillDrain01","nine",0.84,0.9,"Mouth"
"2179","ConTillDrain02","nine",0.76,0.9,"Mouth"
"2180","ConTillDrain03","nine",0.68,0.9,"Mouth"
"2181","ConTillRetired","nine",0.8,0.9,"Mouth"
"2182","CoverCrop","nine",0.68,0.9,"Mouth"
"2183","Drain0","nine",0.84,0.9,"Mouth"
"2184","Drain01","nine",0.84,0.9,"Mouth"
"2185","Drain02","nine",0.76,0.9,"Mouth"
"2186","Drain03","nine",0.68,0.9,"Mouth"
"2187","Drain0CT","nine",0.84,0.9,"Mouth"
"2188","Drain0NT","nine",0.8,0.9,"Mouth"
"2189","Drain1NT","nine",0.76,0.9,"Mouth"
"2190","Drain1Retired","nine",0.72,0.9,"Mouth"
"2191","Drain1RetiredAll","nine",0.4,0.9,"Mouth"
"2192","Drain1RetiredCT","nine",0.72,0.9,"Mouth"
"2193","Drain1RetiredNT","nine",0.76,0.9,"Mouth"
"2194","Drain2NT","nine",0.76,0.9,"Mouth"
"2195","Drain2Retired","nine",0.68,0.9,"Mouth"
"2196","Drain2RetiredAll","nine",0.36,0.9,"Mouth"
"2197","Drain2RetiredCT","nine",0.68,0.9,"Mouth"
"2198","Drain2RetiredNT","nine",0.64,0.9,"Mouth"
"2199","Drain3NT","nine",0.56,0.9,"Mouth"
"2200","Drain3Retired","nine",0.56,0.9,"Mouth"
"2201","Drain3RetiredAll","nine",0.24,0.9,"Mouth"
"2202","Drain3RetiredCT","nine",0.64,0.9,"Mouth"
"2203","Drain3RetiredNT","nine",0.56,0.9,"Mouth"
"2204","NoTillRetired","nine",0.76,0.9,"Mouth"
"2205","PlantDate01","nine",0.84,0.9,"Mouth"
"2206","PlantDate02","nine",0.76,0.9,"Mouth"
"2207","PlantDate03","nine",0.8,0.9,"Mouth"
"2208","PlantDate04","nine",0.8,0.9,"Mouth"
"2209","RetiredAll","nine",0.4,0.9,"Mouth"
"2210","RetiredPothole","nine",0.8,0.9,"Mouth"
"2211","Base","ten",0.72,1,"Mouth"
"2212","ConTillDrain01","ten",0.8,1,"Mouth"
"2213","ConTillDrain02","ten",0.68,1,"Mouth"
"2214","ConTillDrain03","ten",0.64,1,"Mouth"
"2215","ConTillRetired","ten",0.72,1,"Mouth"
"2216","CoverCrop","ten",0.68,1,"Mouth"
"2217","Drain0","ten",0.84,1,"Mouth"
"2218","Drain01","ten",0.84,1,"Mouth"
"2219","Drain02","ten",0.72,1,"Mouth"
"2220","Drain03","ten",0.68,1,"Mouth"
"2221","Drain0CT","ten",0.84,1,"Mouth"
"2222","Drain0NT","ten",0.76,1,"Mouth"
"2223","Drain1NT","ten",0.76,1,"Mouth"
"2224","Drain1Retired","ten",0.68,1,"Mouth"
"2225","Drain1RetiredAll","ten",0.36,1,"Mouth"
"2226","Drain1RetiredCT","ten",0.72,1,"Mouth"
"2227","Drain1RetiredNT","ten",0.64,1,"Mouth"
"2228","Drain2NT","ten",0.72,1,"Mouth"
"2229","Drain2Retired","ten",0.68,1,"Mouth"
"2230","Drain2RetiredAll","ten",0.28,1,"Mouth"
"2231","Drain2RetiredCT","ten",0.68,1,"Mouth"
"2232","Drain2RetiredNT","ten",0.56,1,"Mouth"
"2233","Drain3NT","ten",0.56,1,"Mouth"
"2234","Drain3Retired","ten",0.44,1,"Mouth"
"2235","Drain3RetiredAll","ten",0.24,1,"Mouth"
"2236","Drain3RetiredCT","ten",0.6,1,"Mouth"
"2237","Drain3RetiredNT","ten",0.56,1,"Mouth"
"2238","NoTillRetired","ten",0.72,1,"Mouth"
"2239","PlantDate01","ten",0.8,1,"Mouth"
"2240","PlantDate02","ten",0.72,1,"Mouth"
"2241","PlantDate03","ten",0.76,1,"Mouth"
"2242","PlantDate04","ten",0.76,1,"Mouth"
"2243","RetiredAll","ten",0.4,1,"Mouth"
"2244","RetiredPothole","ten",0.72,1,"Mouth"
